1667,38,91,95
1668,73,88,20
1669,8,51,51
1670,81,12,24
1671,55,57,40
1672,47,29,31
1673,28,17,70
1674,1,44,37
1675,17,18,54
1676,51,59,54
1677,27,63,13
1678,40,44,62
1679,12,6,81
1680,51,89,26
1681,82,14,14
1682,6,44,26
1683,53,78,26
1684,15,87,14
1685,62,96,24
1686,54,99,26
1687,71,60,74
1688,35,18,48
1689,11,42,3
1690,92,87,82
1691,85,81,87
1692,17,73,87
1693,42,61,33
1694,29,76,93
1695,59,88,78
1696,27,71,76
1697,35,27,97
1698,72,28,5
1699,36,41,43
1700,41,93,64
1701,53,44,31
1702,27,75,49
1703,3,98,40
1704,87,24,17
1705,9,69,85
1706,83,93,41
1707,97,61,76
1708,1,86,67
1709,69,10,27
1710,99,21,50
1711,18,95,75
1712,72,82,59
1713,90,87,84
1714,87,97,85
1715,20,96,74
1716,36,6,66
1717,25,51,33
1718,4,72,54
1719,52,5,65
1720,23,92,49
1721,6,32,83
1722,85,60,48
1723,54,12,42
1724,47,62,9
1725,40,2,94
1726,29,52,53
1727,25,95,72
1728,8,46,5
1729,2,34,13
1730,84,8,68
1731,93,9,3
1732,76,48,23
1733,21,69,88
1734,42,90,67
1735,70,63,9
1736,74,66,82
1737,85,42,61
1738,7,59,20
1739,55,46,45
1740,60,9,43
1741,22,56,80
1742,78,41,80
1743,5,58,87
1744,4,49,53
1745,82,99,37
1746,69,87,94
1747,45,88,81
1748,27,14,94
1749,100,19,91
1750,44,46,61
1751,53,60,13
1752,36,76,33
1753,90,65,94
1754,56,30,62
1755,18,71,84
1756,66,79,92
1757,20,94,54
1758,75,7,33
1759,21,65,65
1760,17,24,2
1761,85,1,6
1762,49,81,57
1763,18,45,36
1764,72,34,57
1765,85,35,1
1766,6,47,92
1767,68,5,95
1768,83,38,52
1769,87,6,11
1770,87,5,57
1771,6,74,49
1772,49,19,87
1773,41,79,35
1774,96,96,41
1775,34,36,68
1776,1,49,81
1777,26,78,37
1778,49,53,81
1779,15,88,85
1780,26,62,22
1781,68,54,93
1782,83,60,36
1783,82,100,69
1784,90,44,15
1785,78,26,37
1786,31,34,59
1787,69,97,39
1788,44,51,77
1789,73,27,90
1790,75,30,54
1791,61,60,84
1792,66,88,25
1793,12,61,87
1794,100,92,67
1795,2,100,75
1796,91,50,25
1797,85,12,40
1798,57,20,82
1799,45,32,40
1800,31,24,60
1801,46,40,68
1802,89,6,25
1803,3,35,22
1804,48,76,22
1805,42,75,91
1806,86,6,68
1807,33,70,46
1808,6,94,82
1809,52,39,66
1810,74,56,99
1811,20,72,45
1812,34,6,96
1813,93,81,15
1814,43,67,27
1815,20,21,88
1816,36,32,91
1817,74,93,68
1818,35,4,62
1819,87,97,70
1820,4,43,80
1821,77,19,52
1822,89,84,27
1823,51,87,9
1824,55,14,28
1825,48,54,65
1826,80,85,55
1827,6,93,26
1828,54,66,66
1829,22,16,83
1830,94,62,57
1831,16,15,37
1832,91,26,41
1833,64,95,78
1834,85,74,56
1835,19,67,45
1836,43,86,27
1837,91,31,98
1838,50,66,39
1839,27,91,8
1840,44,8,6
1841,25,21,85
1842,64,20,88
1843,47,33,77
1844,80,61,54
1845,30,23,60
1846,69,88,86
1847,4,96,1
1848,57,4,21
1849,60,15,63
1850,15,48,52
1851,98,38,19
1852,85,68,37
1853,28,54,34
1854,4,56,52
1855,37,100,17
1856,50,12,17
1857,55,90,71
1858,17,54,100
1859,95,28,65
1860,15,89,22
1861,82,88,51
1862,89,2,90
1863,89,51,34
1864,22,63,1
1865,19,56,12
1866,21,97,55
1867,89,85,90
1868,68,53,29
1869,41,7,26
1870,14,5,8
1871,56,90,5
1872,41,83,1
1873,70,29,66
1874,57,95,57
1875,78,60,63
1876,49,58,81
1877,49,56,42
1878,61,39,5
1879,36,24,41
1880,52,29,81
1881,1,27,78
1882,34,88,93
1883,34,57,63
1884,63,17,67
1885,37,59,54
1886,70,42,14
1887,33,35,61
1888,60,52,86
1889,90,23,21
1890,42,98,55
1891,21,77,76
1892,24,30,78
1893,23,76,49
1894,51,34,35
1895,3,7,8
1896,54,64,61
1897,67,77,17
1898,30,44,29
1899,48,24,19
1900,79,98,35
1901,53,34,93
1902,79,99,9
1903,70,85,19
1904,41,74,94
1905,2,53,85
1906,31,26,78
1907,24,93,32
1908,52,37,28
1909,22,1,92
1910,29,47,42
1911,91,14,80
1912,45,42,54
1913,24,73,5
1914,7,78,29
1915,9,93,52
1916,73,87,95
1917,3,39,99
1918,64,70,54
1919,98,13,20
1920,97,48,77
1921,95,28,11
1922,58,75,80
1923,55,91,7
1924,52,44,83
1925,56,86,26
1926,44,92,13
1927,8,41,16
1928,99,76,52
1929,68,22,79
1930,17,21,45
1931,89,47,50
1932,81,55,35
1933,23,8,25
1934,52,46,79
1935,29,95,71
1936,84,22,98
1937,42,50,100
1938,78,95,52
1939,45,25,43
1940,60,28,80
1941,69,95,25
1942,44,7,53
1943,84,36,1
1944,61,61,73
1945,4,95,1
1946,17,95,67
1947,25,6,92
1948,64,52,21
1949,6,73,5
1950,56,4,2
1951,22,91,22
1952,54,67,75
1953,9,38,44
1954,37,20,48
1955,78,10,9
1956,73,9,94
1957,77,27,23
1958,46,38,72
1959,71,56,39
1960,70,28,1
1961,39,78,75
1962,14,37,29
1963,73,81,57
1964,60,32,71
1965,92,46,83
1966,12,45,68
1967,84,32,17
1968,28,91,92
1969,9,35,83
1970,21,64,16
1971,38,93,10
1972,35,21,20
1973,79,53,20
1974,21,13,94
1975,31,65,34
1976,5,48,61
1977,22,87,2
1978,82,43,58
1979,6,80,5
1980,100,22,39
1981,46,15,5
1982,21,27,38
1983,72,49,91
1984,13,100,32
1985,44,3,67
1986,16,26,19
1987,91,17,45
1988,78,53,47
1989,63,1,15
1990,59,25,43
1991,53,39,28
1992,13,32,37
1993,76,58,64
1994,98,61,29
1995,50,61,66
1996,32,82,30
1997,59,69,65
1998,43,47,33
1999,69,20,79
2000,19,49,35
2001,39,92,100
2002,95,20,100
2003,49,58,6
2004,42,37,7
2005,63,90,75
2006,64,73,5
2007,82,89,17
2008,54,81,93
2009,11,19,41
2010,50,85,68
2011,34,85,72
2012,64,91,84
2013,58,43,25
2014,25,63,28
2015,4,37,95
2016,76,40,30
2017,4,4,40
2018,44,45,12
2019,87,43,10
2020,8,46,76
2021,69,20,83
2022,48,69,10
2023,88,16,36
2024,50,8,37
2025,35,13,14
2026,82,63,78
2027,49,38,79
2028,39,94,71
2029,33,63,42
2030,54,62,90
2031,93,38,25
2032,58,37,7
2033,28,8,65
2034,98,51,6
2035,18,67,90
2036,97,64,71
2037,96,14,13
2038,2,81,96
2039,13,43,14
2040,87,35,100
2041,79,4,82
2042,94,9,57
2043,18,71,50
2044,36,67,8
2045,13,99,39
2046,39,18,54
2047,76,37,92
2048,39,17,86
2049,94,8,57
2050,29,99,19
2051,88,21,56
2052,82,8,63
2053,97,52,41
2054,19,77,7
2055,18,7,44
2056,83,10,69
2057,40,62,24
2058,15,12,85
2059,14,78,28
2060,33,70,65
2061,15,54,44
2062,18,21,47
2063,21,37,9
2064,32,40,7
2065,2,78,42
2066,10,9,36
2067,87,34,10
2068,41,4,92
2069,18,50,73
2070,70,30,96
2071,73,5,64
2072,19,43,33
2073,78,46,58
2074,52,3,32
2075,50,75,24
2076,86,60,64
2077,90,48,51
2078,52,70,40
2079,5,1,26
2080,57,64,34
2081,87,27,90
2082,83,32,99
2083,33,90,80
2084,74,77,24
2085,48,52,72
2086,68,86,41
2087,7,44,64
2088,96,38,29
2089,49,21,27
2090,91,41,64
2091,49,68,93
2092,18,30,68
2093,47,72,46
2094,41,1,41
2095,5,58,20
2096,66,13,49
2097,20,80,17
2098,74,68,37
2099,16,92,78
2100,72,53,24
2101,21,55,72
2102,50,59,96
2103,70,31,1
2104,36,89,53
2105,37,70,11
2106,12,10,55
2107,24,96,32
2108,39,53,84
2109,56,86,54
2110,3,34,25
2111,88,100,65
2112,14,9,88
2113,26,39,18
2114,55,2,66
2115,100,28,75
2116,57,3,55
2117,25,50,38
2118,82,39,42
2119,75,18,3
2120,4,91,62
2121,19,45,52
2122,76,76,80
2123,10,26,47
2124,47,36,60
2125,86,22,83
2126,88,3,41
2127,75,13,9
2128,14,91,36
2129,49,41,35
2130,4,20,99
2131,80,4,41
2132,15,22,39
2133,93,24,29
2134,48,71,11
2135,26,18,1
2136,22,29,28
2137,61,19,12
2138,48,11,51
2139,29,60,56
2140,11,54,8
2141,90,70,27
2142,44,4,15
2143,19,42,44
2144,62,42,31
2145,84,50,34
2146,32,19,45
2147,37,53,97
2148,10,46,3
2149,94,73,26
2150,53,45,47
2151,61,60,53
2152,7,80,13
2153,85,89,77
2154,81,73,72
2155,68,21,47
2156,84,3,46
2157,33,92,20
2158,4,56,22
2159,58,42,6
2160,23,70,21
2161,10,9,57
2162,9,17,84
2163,34,65,56
2164,74,15,43
2165,71,86,28
2166,58,58,63
2167,4,28,15
2168,53,38,11
2169,8,29,96
2170,91,1,45
2171,87,79,88
2172,58,15,73
2173,57,94,45
2174,20,38,36
2175,3,24,66
2176,23,21,36
2177,85,76,59
2178,29,45,48
2179,1,2,25
2180,41,47,1
2181,16,84,16
2182,26,18,95
2183,2,17,44
2184,91,55,39
2185,70,29,29
2186,70,18,37
2187,18,10,23
2188,51,30,76
2189,5,42,7
2190,40,55,83
2191,8,72,34
2192,45,31,83
2193,40,23,86
2194,52,86,40
2195,98,37,48
2196,50,51,62
2197,97,78,63
2198,56,80,3
2199,12,34,56
2200,54,37,86
2201,69,76,29
2202,5,83,90
2203,39,2,28
2204,69,21,40
2205,5,39,66
2206,73,12,84
2207,30,45,5
2208,37,49,52
2209,90,9,81
2210,69,82,5
2211,96,3,80
2212,65,33,47
2213,50,49,71
2214,97,21,20
2215,90,76,63
2216,16,41,23
2217,20,8,38
2218,91,46,66
2219,62,85,87
2220,2,65,96
2221,96,83,85
2222,91,89,24
2223,77,12,26
2224,33,88,68
2225,87,41,37
2226,55,94,23
2227,52,65,91
2228,87,10,1
2229,11,17,15
2230,42,69,2
2231,59,87,40
2232,29,32,49
2233,12,77,44
2234,45,46,52
2235,45,93,83
2236,78,83,14
2237,85,33,65
2238,13,3,35
2239,40,62,1
2240,89,38,97
2241,10,58,72
2242,32,86,16
2243,46,27,12
2244,19,44,11
2245,89,9,93
2246,19,25,27
2247,34,42,36
2248,12,29,33
2249,11,74,45
2250,51,18,30
2251,80,100,25
2252,36,81,55
2253,37,62,65
2254,37,74,96
2255,49,85,30
2256,54,92,21
2257,44,12,65
2258,83,19,9
2259,51,87,99
2260,6,33,14
2261,53,100,58
2262,25,43,94
2263,24,21,96
2264,96,30,34
2265,13,95,84
2266,29,55,35
2267,33,15,29
2268,52,15,45
2269,39,37,32
2270,64,96,88
2271,59,25,26
2272,86,30,41
2273,25,32,23
2274,33,43,83
2275,57,10,47
2276,31,26,49
2277,60,34,16
2278,21,18,37
2279,7,10,1
2280,63,36,90
2281,11,77,21
2282,74,52,94
2283,76,10,58
2284,84,28,83
2285,63,74,100
2286,71,71,68
2287,34,61,9
2288,31,49,28
2289,17,82,57
2290,34,89,2
2291,96,91,90
2292,11,75,43
2293,50,81,7
2294,50,32,59
2295,62,20,21
2296,44,52,39
2297,53,73,3
2298,51,34,58
2299,36,4,87
2300,10,47,97
2301,74,99,56
2302,19,1,53
2303,72,43,80
2304,54,37,72
2305,62,91,82
2306,76,35,90
2307,45,88,54
2308,96,54,1
2309,19,34,50
2310,63,89,10
2311,80,69,77
2312,81,7,23
2313,92,50,93
2314,76,65,94
2315,7,49,42
2316,60,13,53
2317,85,62,65
2318,100,22,39
2319,62,71,72
2320,3,41,80
2321,78,91,61
2322,78,99,11
2323,9,97,61
2324,41,59,16
2325,99,89,12
2326,30,97,74
2327,77,65,99
2328,48,92,34
2329,63,67,84
2330,74,64,78
2331,56,13,68
2332,32,55,46
2333,11,53,49
2334,31,20,98
2335,80,7,35
2336,99,3,11
2337,42,74,65
2338,54,75,90
2339,34,70,90
2340,39,12,21
2341,64,44,52
2342,64,97,11
2343,92,50,74
2344,78,97,44
2345,83,17,18
2346,78,96,14
2347,38,97,14
2348,93,65,62
2349,70,78,8
2350,96,39,18
2351,77,4,33
2352,56,7,72
2353,33,64,63
2354,9,36,56
2355,61,11,92
2356,91,1,56
2357,43,31,54
2358,88,82,52
2359,61,63,48
2360,75,88,27
2361,97,21,59
2362,21,8,59
2363,41,37,4
2364,46,27,24
2365,56,62,32
2366,75,60,72
2367,53,91,88
2368,7,2,31
2369,38,88,10
2370,90,69,7
2371,66,67,53
2372,74,51,94
2373,87,34,34
2374,60,91,3
2375,77,91,21
2376,61,60,52
2377,7,63,50
2378,2,75,53
2379,32,86,1
2380,14,96,37
2381,28,8,50
2382,97,26,90
2383,84,43,63
2384,85,97,77
2385,36,33,33
2386,93,91,19
2387,65,77,96
2388,92,46,20
2389,34,67,45
2390,80,19,6
2391,42,100,6
2392,21,71,98
2393,83,9,4
2394,59,89,66
2395,7,56,62
2396,29,56,69
2397,69,50,78
2398,6,15,35
2399,50,4,49
2400,57,60,46
2401,53,14,50
2402,6,69,25
2403,49,17,18
2404,83,1,17
2405,47,60,1
2406,37,79,61
2407,10,6,85
2408,68,85,9
2409,26,10,95
2410,67,72,78
2411,40,12,88
2412,34,34,82
2413,92,32,18
2414,36,3,70
2415,56,50,53
2416,99,44,6
2417,51,1,91
2418,27,63,20
2419,52,76,35
2420,19,79,87
2421,40,45,90
2422,90,59,86
2423,71,39,13
2424,45,81,78
2425,36,34,66
2426,77,99,36
2427,16,38,42
2428,84,67,51
2429,69,14,54
2430,25,50,57
2431,66,50,45
2432,87,62,98
2433,98,39,57
2434,38,91,16
2435,77,9,66
2436,65,37,47
2437,49,93,37
2438,93,45,50
2439,22,17,74
2440,67,55,93
2441,3,80,4
2442,71,65,1
2443,35,56,91
2444,53,73,94
2445,86,56,17
2446,47,90,15
2447,10,24,28
2448,28,53,9
2449,73,26,73
2450,31,25,67
2451,78,64,30
2452,8,8,80
2453,91,11,63
2454,37,34,60
2455,46,92,86
2456,98,38,7
2457,84,23,51
2458,1,19,98
2459,99,29,9
2460,71,80,2
2461,65,3,78
2462,49,76,55
2463,2,78,30
2464,37,47,91
2465,47,80,55
2466,69,81,4
2467,79,86,22
2468,92,38,4
2469,29,91,69
2470,40,72,48
2471,27,11,100
2472,28,89,9
2473,53,85,83
2474,29,87,82
2475,95,59,45
2476,15,32,6
2477,45,99,8
2478,87,30,46
2479,91,68,88
2480,15,55,60
2481,55,92,22
2482,84,5,59
2483,47,17,20
2484,7,5,30
2485,48,87,72
2486,97,23,36
2487,89,3,52
2488,6,79,51
2489,99,86,41
2490,26,50,65
2491,84,99,77
2492,96,67,12
2493,50,60,67
2494,41,90,2
2495,29,63,57
2496,63,58,97
2497,22,98,18
2498,81,4,63
2499,46,52,44
2500,24,45,63
2501,31,66,81
2502,41,86,94
2503,53,52,44
2504,66,54,26
2505,33,24,26
2506,32,61,35
2507,90,47,99
2508,92,34,42
2509,86,45,79
2510,61,16,55
2511,5,71,25
2512,9,53,100
2513,64,76,93
2514,72,77,37
2515,17,62,73
2516,86,77,89
2517,95,12,32
2518,7,7,64
2519,55,43,64
2520,89,80,12
2521,1,96,85
2522,91,94,49
2523,62,46,91
2524,47,79,57
2525,36,86,41
2526,4,83,3
2527,11,99,76
2528,43,44,80
2529,78,9,98
2530,41,74,80
2531,82,89,73
2532,92,93,49
2533,27,7,11
2534,83,80,52
2535,42,1,95
2536,44,61,4
2537,12,11,94
2538,65,51,71
2539,45,61,89
2540,74,99,14
2541,82,38,35
2542,76,36,11
2543,30,7,59
2544,95,73,72
2545,25,40,23
2546,90,62,72
2547,79,45,68
2548,41,59,36
2549,99,79,76
2550,88,90,23
2551,9,56,6
2552,39,3,59
2553,75,57,63
2554,98,1,60
2555,85,63,81
2556,94,19,29
2557,59,96,10
2558,12,65,15
2559,63,36,33
2560,12,90,45
2561,23,38,14
2562,14,31,98
2563,33,1,52
2564,41,11,77
2565,94,84,68
2566,70,6,49
2567,53,49,71
2568,16,33,36
2569,49,53,70
2570,72,62,68
2571,77,38,85
2572,48,21,39
2573,63,60,40
2574,62,84,23
2575,48,99,71
2576,59,50,99
2577,88,52,85
2578,8,20,96
2579,19,12,33
2580,50,12,40
2581,67,30,3
2582,49,13,40
2583,22,64,11
2584,94,58,39
2585,14,71,53
2586,27,50,28
2587,13,83,56
2588,55,81,67
2589,8,95,34
2590,88,50,28
2591,98,67,43
2592,49,5,45
2593,86,78,51
2594,85,83,82
2595,69,43,83
2596,41,34,88
2597,86,53,73
2598,43,36,7
2599,87,44,40
2600,73,97,3
2601,55,25,35
2602,29,58,63
2603,2,84,27
2604,65,4,25
2605,96,16,58
2606,19,55,28
2607,77,29,34
2608,26,21,90
2609,32,52,5
2610,43,80,56
2611,18,100,90
2612,12,70,13
2613,82,68,50
2614,93,33,63
2615,73,6,93
2616,39,86,62
2617,30,54,85
2618,44,78,72
2619,52,52,32
2620,87,79,62
2621,23,66,16
2622,70,54,47
2623,79,73,97
2624,95,84,73
2625,31,89,31
2626,84,42,55
2627,39,77,71
2628,100,42,58
2629,44,38,31
2630,83,100,12
2631,12,26,17
2632,87,88,40
2633,25,45,82
2634,25,78,94
2635,91,51,38
2636,13,77,62
2637,97,98,30
2638,60,10,44
2639,7,54,7
2640,79,18,93
2641,91,55,52
2642,67,10,36
2643,22,12,21
2644,87,68,50
2645,77,68,4
2646,48,91,24
2647,11,27,82
2648,8,61,51
2649,26,22,93
2650,97,70,69
2651,79,100,42
2652,61,79,72
2653,77,76,25
2654,55,95,35
2655,36,78,71
2656,52,83,7
2657,43,74,26
2658,35,67,85
2659,81,59,39
2660,88,72,22
2661,12,50,32
2662,74,4,67
2663,90,67,7
2664,71,95,92
2665,33,75,87
2666,98,72,28
2667,46,96,89
2668,41,100,87
2669,71,72,3
2670,53,63,49
2671,13,7,80
2672,49,48,17
2673,65,35,99
2674,30,24,77
2675,46,49,17
2676,89,4,9
2677,79,13,88
2678,69,55,64
2679,68,23,100
2680,50,56,37
2681,77,41,95
2682,58,72,57
2683,98,76,99
2684,23,13,80
2685,81,56,96
2686,86,29,39
2687,98,86,22
2688,13,49,5
2689,10,67,76
2690,28,80,8
2691,97,89,81
2692,58,29,85
2693,7,8,80
2694,75,83,90
2695,44,13,66
2696,4,8,20
2697,36,77,4
2698,56,3,39
2699,75,91,48
2700,75,82,61
2701,41,7,89
2702,18,42,22
2703,35,32,68
2704,17,67,19
2705,27,31,16
2706,6,61,8
2707,24,14,73
2708,74,71,68
2709,33,57,75
2710,36,48,40
2711,19,44,49
2712,90,5,62
2713,82,65,2
2714,36,12,67
2715,70,16,27
2716,92,71,83
2717,29,50,53
2718,52,41,77
2719,97,35,57
2720,56,91,91
2721,83,25,94
2722,92,55,28
2723,20,5,96
2724,31,34,43
2725,30,89,100
2726,80,21,69
2727,48,6,66
2728,81,25,92
2729,99,49,64
2730,20,43,40
2731,24,21,56
2732,61,19,3
2733,61,96,30
2734,66,66,78
2735,53,72,70
2736,95,12,76
2737,33,24,36
2738,88,67,84
2739,28,9,68
2740,57,63,97
2741,49,51,94
2742,2,80,91
2743,48,30,21
2744,49,90,85
2745,32,27,14
2746,71,76,33
2747,72,46,44
2748,92,22,56
2749,74,63,96
2750,49,3,19
2751,96,46,69
2752,39,84,81
2753,50,69,95
2754,96,86,60
2755,28,84,43
2756,26,79,46
2757,100,32,84
2758,50,21,63
2759,68,39,65
2760,66,47,10
2761,23,56,52
2762,14,63,22
2763,42,90,87
2764,55,54,6
2765,11,58,42
2766,30,79,18
2767,87,87,66
2768,5,92,36
2769,71,73,30
2770,19,20,45
2771,31,22,5
2772,84,60,9
2773,53,89,87
2774,90,59,33
2775,38,70,40
2776,53,4,77
2777,55,28,82
2778,36,66,86
2779,87,12,13
2780,5,98,78
2781,67,40,21
2782,93,98,8
2783,59,31,20
2784,29,55,42
2785,31,47,16
2786,3,48,19
2787,1,7,74
2788,70,1,44
2789,92,65,40
2790,79,97,11
2791,24,13,32
2792,82,91,18
2793,87,71,46
2794,19,93,70
2795,90,53,94
2796,84,49,38
2797,71,72,9
2798,41,100,61
2799,84,40,44
2800,15,80,62
2801,27,34,75
2802,64,35,64
2803,25,8,32
2804,73,34,20
2805,46,68,74
2806,21,67,37
2807,54,85,90
2808,49,53,35
2809,99,79,62
2810,77,73,99
2811,85,16,86
2812,65,78,56
2813,26,73,28
2814,60,22,71
2815,90,11,27
2816,37,56,70
2817,73,2,95
2818,93,71,18
2819,97,56,46
2820,40,45,23
2821,71,10,30
2822,28,28,4
2823,38,95,98
2824,9,55,75
2825,53,34,70
2826,46,93,73
2827,54,74,47
2828,48,44,89
2829,25,48,39
2830,23,76,65
2831,77,9,88
2832,21,47,82
2833,33,68,100
2834,12,100,73
2835,45,95,59
2836,52,3,52
2837,96,9,68
2838,8,34,82
2839,67,36,82
2840,64,13,18
2841,62,97,89
2842,33,72,99
2843,65,70,3
2844,57,7,43
2845,3,39,92
2846,37,72,48
2847,37,17,74
2848,59,83,47
2849,7,56,31
2850,66,67,33
2851,4,52,3
2852,41,73,9
2853,7,86,17
2854,48,85,32
2855,31,39,55
2856,62,66,1
2857,59,85,24
2858,35,17,83
2859,94,8,44
2860,15,61,42
2861,83,75,69
2862,61,70,42
2863,52,44,28
2864,45,9,52
2865,35,35,92
2866,4,10,92
2867,2,47,89
2868,52,79,9
2869,39,65,87
2870,89,39,52
2871,7,80,80
2872,54,13,82
2873,89,86,54
2874,15,43,14
2875,56,54,19
2876,20,73,3
2877,13,53,37
2878,2,40,6
2879,84,36,48
2880,57,58,58
2881,64,13,53
2882,48,63,57
2883,99,91,30
2884,60,84,22
2885,40,17,78
2886,62,80,39
2887,7,1,72
2888,99,33,99
2889,91,3,35
2890,11,23,21
2891,23,5,94
2892,86,35,87
2893,57,59,92
2894,87,81,34
2895,58,70,39
2896,5,17,51
2897,95,54,60
2898,32,68,68
2899,87,15,98
2900,75,98,17
2901,13,99,25
2902,93,77,50
2903,7,42,10
2904,59,59,67
2905,4,89,86
2906,21,67,83
2907,67,86,78
2908,65,27,93
2909,51,41,90
2910,77,37,17
2911,16,85,21
2912,24,68,74
2913,20,70,14
2914,68,26,59
2915,53,53,63
2916,6,45,68
2917,18,21,15
2918,47,36,65
2919,96,11,84
2920,33,94,13
2921,94,53,45
2922,53,3,33
2923,49,39,23
2924,71,32,86
2925,25,44,90
2926,63,36,19
2927,96,99,98
2928,61,82,95
2929,6,36,38
2930,29,48,72
2931,80,95,55
2932,93,26,51
2933,49,90,2
2934,14,65,16
2935,74,77,23
2936,27,62,98
2937,30,10,6
2938,71,57,30
2939,97,9,87
2940,12,10,48
2941,89,3,41
2942,41,78,28
2943,35,99,45
2944,57,5,15
2945,72,14,76
2946,85,69,51
2947,95,23,55
2948,75,28,75
2949,81,9,27
2950,17,46,27
2951,3,71,100
2952,15,39,52
2953,62,99,33
2954,89,83,38
2955,90,4,68
2956,72,28,9
2957,75,78,82
2958,30,16,36
2959,78,79,88
2960,34,15,22
2961,96,100,25
2962,30,30,43
2963,80,16,82
2964,63,62,50
2965,30,12,23
2966,4,71,7
2967,32,83,72
2968,37,44,52
2969,73,27,40
2970,63,99,22
2971,72,46,45
2972,35,27,20
2973,27,84,23
2974,30,56,79
2975,41,75,19
2976,53,71,50
2977,1,6,17
2978,46,92,95
2979,12,82,92
2980,30,98,60
2981,20,67,97
2982,50,48,24
2983,44,91,37
2984,42,8,24
2985,55,13,9
2986,24,76,91
2987,46,10,21
2988,22,93,90
2989,64,91,80
2990,39,48,24
2991,11,29,11
2992,70,39,70
2993,67,99,86
2994,29,62,32
2995,18,78,31
2996,75,3,29
2997,74,97,85
2998,42,13,13
2999,86,38,26
3000,56,66,62
3001,83,52,20
3002,72,26,33
3003,46,13,45
3004,88,75,50
3005,57,72,44
3006,70,13,75
3007,18,26,33
3008,85,78,29
3009,64,50,33
3010,66,30,28
3011,80,94,12
3012,15,30,67
3013,60,49,32
3014,30,16,59
3015,100,48,78
3016,45,8,6
3017,62,68,30
3018,97,30,36
3019,12,97,19
3020,1,27,8
3021,27,57,78
3022,10,12,33
3023,77,69,87
3024,35,49,72
3025,47,68,38
3026,54,62,98
3027,38,85,59
3028,85,39,50
3029,65,34,40
3030,84,4,45
3031,74,34,42
3032,64,96,49
3033,81,24,17
3034,57,79,63
3035,74,61,25
3036,21,40,47
3037,50,45,59
3038,53,97,58
3039,71,29,7
3040,35,70,27
3041,29,86,93
3042,72,33,31
3043,91,55,78
3044,96,10,47
3045,9,48,41
3046,10,82,26
3047,83,79,12
3048,27,28,58
3049,49,64,57
3050,88,89,82
3051,92,44,52
3052,5,59,88
3053,75,54,81
3054,86,76,20
3055,42,75,78
3056,84,100,49
3057,60,25,84
3058,28,31,30
3059,36,11,46
3060,86,81,55
3061,25,88,11
3062,25,54,46
3063,31,18,43
3064,10,59,18
3065,29,57,88
3066,70,53,84
3067,20,83,33
3068,64,42,92
3069,87,32,85
3070,45,60,63
3071,65,67,9
3072,7,31,44
3073,12,67,13
3074,21,98,52
3075,50,100,25
3076,47,48,78
3077,35,25,61
3078,94,28,77
3079,54,18,37
3080,6,45,43
3081,41,23,11
3082,4,25,87
3083,3,52,13
3084,77,41,98
3085,35,8,40
3086,82,2,48
3087,21,40,94
3088,41,75,11
3089,47,76,21
3090,14,67,36
3091,85,53,56
3092,24,53,93
3093,76,56,53
3094,36,65,92
3095,80,28,6
3096,55,100,25
3097,68,44,91
3098,6,44,13
3099,72,78,98
3100,29,77,85
3101,85,93,59
3102,56,84,27
3103,30,50,59
3104,25,11,56
3105,5,72,27
3106,24,71,35
3107,75,20,42
3108,88,19,37
3109,83,50,90
3110,72,47,60
3111,11,34,45
3112,78,43,18
3113,51,13,25
3114,9,86,29
3115,19,44,17
3116,33,19,54
3117,2,40,5
3118,9,85,37
3119,65,65,58
3120,88,44,59
3121,53,47,39
3122,96,22,4
3123,17,20,45
3124,27,92,47
3125,39,78,79
3126,94,51,93
3127,11,3,7
3128,90,72,87
3129,74,68,13
3130,95,70,44
3131,69,42,77
3132,92,33,47
3133,38,60,29
3134,30,79,33
3135,10,2,72
3136,44,30,32
3137,76,81,75
3138,60,45,16
3139,87,70,64
3140,24,69,57
3141,19,77,46
3142,74,5,96
3143,99,3,13
3144,17,52,51
3145,10,63,91
3146,99,83,57
3147,38,44,61
3148,99,57,95
3149,76,14,78
3150,2,98,89
3151,44,13,94
3152,13,84,56
3153,23,64,70
3154,75,43,32
3155,48,71,80
3156,14,87,99
3157,63,75,96
3158,37,13,27
3159,56,16,91
3160,61,43,30
3161,66,45,25
3162,37,12,34
3163,76,61,14
3164,78,18,58
3165,64,43,42
3166,24,35,21
3167,20,74,72
3168,83,52,22
3169,40,11,78
3170,71,88,52
3171,88,12,77
3172,81,17,11
3173,83,39,16
3174,46,85,71
3175,39,53,59
3176,65,55,44
3177,77,45,63
3178,59,33,70
3179,68,77,22
3180,32,16,26
3181,63,89,22
3182,62,11,42
3183,78,13,54
3184,59,88,95
3185,73,36,73
3186,38,63,32
3187,82,56,14
3188,24,51,54
3189,75,19,58
3190,14,74,59
3191,73,48,33
3192,28,60,40
3193,8,40,48
3194,36,17,62
3195,23,44,7
3196,46,99,34
3197,87,95,65
3198,90,19,41
3199,80,5,100
3200,14,75,92
3201,53,67,20
3202,75,5,28
3203,14,36,35
3204,82,30,100
3205,96,10,91
3206,2,100,99
3207,35,91,47
3208,55,73,77
3209,79,31,5
3210,12,6,81
3211,90,65,22
3212,4,60,92
3213,62,73,77
3214,50,67,98
3215,23,37,7
3216,21,26,48
3217,19,5,77
3218,81,22,59
3219,57,68,82
3220,21,78,41
3221,19,91,56
